ExScore,Attd,HrsStd,PrevSco,ParInv,Acc2Rs,TutSes,FamInc,ParEdLev,MotLev,PerInf
67,85,17,66,3,2,1,3,3,2,2
67,70,25,73,1,3,2,2,3,2,2
67,80,21,60,1,3,1,2,2,2,3
71,97,14,88,1,2,2,3,3,2,3
69,93,20,60,3,2,0,1,1,3,2
93,73,25,56,2,2,2,3,1,2,2
72,99,19,100,3,2,1,1,1,2,3
71,88,27,72,2,3,1,1,1,2,3
63,62,26,59,2,2,1,2,1,2,2
65,61,26,95,3,1,0,2,3,1,2
61,67,17,62,1,2,0,2,2,2,2
66,89,14,96,2,1,2,1,2,1,2
61,67,16,56,2,2,1,1,2,1,1
67,80,21,92,2,2,1,2,1,1,3
64,64,23,59,2,1,3,1,1,2,3
69,97,7,97,1,3,3,2,2,2,3
70,96,21,59,2,2,2,3,2,1,1
73,98,18,92,3,2,2,1,1,2,2
63,60,28,70,1,2,0,1,1,1,2
68,79,23,87,2,2,2,1,2,2,2
64,61,28,82,1,1,0,2,2,1,3
69,96,19,86,2,1,3,2,1,2,3
69,81,26,67,2,2,3,1,2,2,2
67,63,30,97,3,1,2,1,2,3,3
69,64,28,78,3,1,3,2,3,2,3
62,75,13,54,2,3,1,1,2,2,1
66,98,18,53,1,2,0,3,1,2,2
68,88,18,87,1,2,2,2,3,2,2
71,95,23,92,3,1,1,1,1,3,3
66,75,24,85,2,1,1,1,3,2,3
62,62,15,64,1,3,2,1,2,3,2
68,99,20,61,1,1,1,3,1,1,2
59,61,8,78,2,1,0,2,1,2,3
70,98,29,60,2,2,0,1,1,1,1
66,75,17,69,3,1,1,3,1,2,3
65,60,20,81,2,2,3,1,2,2,3
66,88,18,64,2,2,0,2,2,1,3
73,99,27,69,2,2,2,2,3,2,3
65,99,3,68,2,1,2,3,1,2,2
65,66,20,73,2,3,0,3,1,2,3
69,83,17,89,2,2,0,1,3,3,3
74,85,30,83,2,2,2,3,3,1,3
68,90,15,51,3,3,2,3,1,3,1
65,67,25,95,1,2,0,2,3,2,2
72,98,22,79,2,3,2,3,1,2,2
71,86,28,96,2,2,2,2,1,2,2
69,94,16,98,3,2,0,1,1,2,2
67,82,16,73,1,3,3,1,2,1,3
71,77,27,96,2,3,0,2,3,1,3
68,99,23,68,1,1,1,2,2,3,2
69,95,17,54,3,2,2,3,2,1,2
68,98,22,73,2,1,1,1,2,2,1
73,87,25,84,3,3,2,3,2,1,3
69,82,16,99,2,2,3,3,1,2,3
58,60,3,76,2,2,0,2,1,2,2
65,62,23,87,3,1,1,3,1,2,3
63,68,13,95,2,2,2,1,1,2,3
58,70,3,58,2,2,0,2,1,2,2
66,72,25,92,2,2,1,1,1,3,1
67,74,21,79,2,3,0,1,1,2,3
67,77,19,88,3,2,3,1,2,2,3
67,64,28,83,3,2,2,3,1,1,2
65,62,24,53,3,1,0,2,3,2,3
71,87,30,58,3,2,1,1,2,3,1
66,81,12,64,2,2,2,3,1,3,2
68,78,20,64,2,3,2,3,1,2,3
65,85,10,92,2,3,0,1,1,2,3
71,93,19,80,3,3,1,2,2,2,2
64,77,19,54,2,1,2,1,1,1,3
72,86,24,69,2,3,1,2,3,3,2
69,98,20,78,1,1,4,3,1,1,2
70,94,24,63,2,2,1,1,1,2,2
66,77,24,52,2,2,0,2,1,2,1
70,86,33,69,2,2,0,2,2,2,2
62,67,18,73,3,1,0,2,3,1,2
66,82,14,95,1,2,1,1,3,2,2
70,99,21,95,3,1,2,1,1,1,1
63,81,15,75,1,1,1,2,3,1,1
73,97,29,74,3,2,1,2,1,2,3
70,76,18,82,2,3,2,2,3,3,2
71,100,17,63,3,3,1,1,1,1,3
65,83,17,64,1,2,1,2,1,2,3
64,62,24,50,2,1,1,3,3,2,1
66,83,19,54,3,1,1,1,1,2,3
82,71,16,59,1,1,1,1,3,3,3
68,61,30,82,1,3,2,1,3,1,2
67,93,15,61,2,2,1,2,1,3,2
68,71,20,56,1,3,5,2,2,3,3
69,92,24,81,1,3,2,1,1,2,1
63,72,10,83,2,2,0,2,1,2,3
66,68,23,53,2,3,3,3,1,3,2
68,99,14,89,2,2,0,2,3,3,3
71,74,25,80,3,2,4,2,2,2,3
69,84,14,70,2,3,2,3,2,3,3
70,84,24,99,1,2,1,2,3,2,3
70,82,27,51,2,2,3,3,2,3,2
73,97,25,77,2,2,1,1,3,1,3
68,87,22,58,2,3,0,1,1,2,2
65,76,19,66,2,1,1,3,1,2,3
72,94,17,57,3,3,4,2,1,2,2
67,67,29,83,3,1,2,1,1,2,3
68,82,16,70,1,2,4,1,2,3,2
69,98,14,99,2,2,0,3,1,1,2
70,85,24,83,2,2,1,2,2,1,3
69,93,15,96,3,2,1,2,1,2,1
68,86,14,62,3,3,1,2,1,2,3
65,94,11,66,2,2,2,1,1,2,3
70,98,17,68,2,3,1,1,2,2,3
65,71,20,92,2,1,1,1,2,3,1
61,67,21,61,2,1,0,1,1,2,3
69,79,26,97,2,1,1,3,1,2,3
67,88,23,52,2,1,0,2,1,2,2
65,69,19,94,2,2,1,1,1,2,3
63,60,19,73,2,2,3,2,1,3,2
67,74,23,76,2,3,0,2,1,2,1
76,99,28,100,3,1,6,2,1,2,2
70,88,21,94,2,2,0,2,2,2,2
67,76,17,95,2,3,1,1,3,1,2
66,68,14,79,3,3,2,1,2,1,3
65,74,11,98,2,3,1,1,1,1,3
65,67,24,84,1,3,0,1,2,3,2
63,64,23,91,1,2,2,1,1,2,1
72,100,19,89,1,3,2,3,2,3,2
68,67,28,82,3,3,1,3,1,1,2
62,62,17,86,2,1,2,2,1,3,2
65,73,26,72,1,3,1,1,2,2,2
69,78,20,85,3,2,1,3,1,2,1
61,68,16,64,2,1,2,3,1,2,1
67,72,24,82,2,2,2,2,1,3,3
66,68,22,76,2,3,1,2,1,2,3
70,91,22,95,1,2,1,1,1,2,2
72,89,20,84,2,3,5,3,3,1,2
69,85,20,80,3,1,3,1,3,2,2
68,75,34,66,1,2,0,1,1,2,3
74,96,27,93,2,2,2,2,2,2,2
70,99,24,53,3,2,1,1,1,3,2
67,67,21,95,2,2,1,2,1,3,3
68,69,26,83,2,2,4,2,1,2,2
69,81,23,59,3,1,2,3,3,2,2
66,64,20,95,3,1,4,2,1,2,2
66,77,18,66,2,1,3,2,2,3,3
68,83,20,58,3,3,1,2,1,2,2
60,81,1,66,2,2,1,1,2,2,1
69,73,21,98,3,2,0,3,3,3,3
66,82,17,88,3,2,1,2,1,2,1
77,98,30,96,2,3,1,2,3,2,2
63,68,20,65,2,1,1,3,2,1,1
66,86,13,54,2,1,3,3,2,2,2
64,62,20,78,3,2,1,3,1,2,3
63,63,14,74,3,3,1,1,3,2,2
68,82,23,86,1,2,0,3,1,2,2
65,64,22,77,3,2,1,3,2,2,1
65,61,26,70,3,2,1,2,3,1,2
68,83,20,73,3,2,0,3,2,2,3
62,88,12,56,1,2,0,1,1,2,2
67,68,24,96,2,2,1,1,1,2,3
73,87,23,96,3,3,1,2,2,3,3
69,67,23,90,3,3,2,3,1,2,3
65,85,20,58,2,2,0,1,3,1,1
66,76,22,57,2,2,1,2,1,2,2
73,86,30,78,3,2,4,2,2,2,3
72,100,18,86,3,2,1,2,1,2,2
72,98,21,95,2,2,3,3,1,1,2
61,60,13,95,1,3,1,1,1,2,3
69,95,15,58,3,2,2,1,1,1,2
66,63,21,100,3,2,1,3,3,2,2
74,98,27,58,3,3,1,3,3,2,3
64,71,18,92,3,1,1,1,2,2,1
66,75,19,79,2,3,1,2,1,2,2
64,64,18,84,3,2,2,2,2,2,2
66,64,17,80,3,3,3,2,1,1,3
72,89,22,93,2,3,2,3,1,2,2
71,98,11,82,3,3,1,2,3,3,2
70,84,28,92,3,2,1,2,1,2,1
67,89,16,58,3,2,2,1,2,1,2
71,90,24,93,2,3,1,1,3,1,2
63,71,12,100,2,1,2,3,2,2,2
64,62,24,83,2,3,1,2,2,1,2
64,60,24,99,2,2,2,1,1,2,2
65,74,22,61,2,1,1,1,3,2,3
65,70,14,91,2,2,2,2,1,3,2
62,62,21,58,2,1,2,1,2,2,2
65,67,13,76,3,3,2,1,1,2,2
64,65,18,83,2,3,1,2,1,1,2
74,97,26,83,2,2,2,1,3,1,3
67,66,25,84,2,3,2,3,1,1,3
66,82,20,66,1,2,0,3,3,1,3
70,84,14,99,3,3,3,2,3,2,2
68,82,24,50,2,3,0,2,3,2,3
58,73,6,93,2,2,0,1,1,1,2
65,62,25,95,2,2,1,3,2,1,2
68,76,20,86,2,3,2,2,1,2,1
64,68,27,79,1,2,2,1,3,2,1
66,82,13,73,2,3,4,1,1,1,1
92,88,1,72,2,3,3,2,2,3,1
69,81,22,71,3,2,2,3,1,2,1
68,77,22,85,2,3,2,1,2,1,2
63,75,10,87,2,2,2,2,1,1,3
64,94,14,76,1,2,0,1,1,2,2
68,69,37,87,2,3,1,1,2,2,1
67,89,18,76,2,1,0,1,1,3,3
68,90,24,55,1,2,1,3,3,2,1
66,72,7,94,2,2,4,2,3,2,3
68,79,19,63,2,3,4,1,1,2,2
64,64,18,89,2,3,1,2,1,1,2
63,62,18,76,3,2,2,2,2,2,1
62,64,19,56,2,2,0,1,1,2,2
66,67,22,70,2,3,2,1,1,3,3
65,80,19,54,3,2,0,1,3,2,1
66,94,12,89,2,1,1,1,1,2,1
66,69,23,60,2,3,2,1,1,2,1
69,97,8,58,2,3,2,3,2,3,2
67,98,8,60,1,2,1,3,3,2,1
75,98,24,61,2,3,6,2,1,2,3
73,94,23,84,3,2,0,1,3,3,2
66,75,20,82,2,2,0,1,2,3,3
61,63,12,56,2,2,4,2,2,1,3
68,83,16,86,2,2,5,1,1,2,1
67,82,18,67,2,2,1,2,2,3,2
66,94,10,73,2,3,1,2,1,2,1
69,100,16,56,2,3,1,3,1,2,2
69,80,24,85,2,2,3,1,1,1,3
67,74,29,69,2,3,1,1,2,2,1
65,67,17,82,3,2,0,2,1,2,3
63,60,25,71,2,1,2,3,1,1,3
63,80,9,52,2,1,1,3,3,1,3
66,82,24,85,2,2,1,1,1,1,1
66,93,15,78,2,2,0,2,1,1,1
69,80,22,72,2,3,2,2,2,1,2
72,97,19,60,3,2,3,2,3,3,1
70,85,28,81,2,2,2,1,1,1,2
68,94,15,64,2,3,2,1,2,2,1
66,66,24,71,3,2,1,1,1,1,2
67,94,18,53,1,2,3,1,2,2,1
68,87,19,89,3,2,0,1,3,2,3
62,67,19,55,2,1,0,2,1,2,3
64,68,15,95,2,3,1,2,2,3,3
71,97,20,93,3,1,1,3,2,1,3
65,61,20,99,3,2,0,2,2,2,2
69,79,21,95,2,2,0,2,3,3,2
65,73,21,99,2,2,1,1,1,2,2
71,87,25,94,2,2,0,2,1,3,3
69,94,26,56,1,2,1,3,2,1,1
65,74,14,72,3,2,2,2,2,3,1
66,77,25,54,1,2,2,2,2,2,2
68,99,13,77,2,2,0,2,2,1,1
72,91,24,76,3,3,0,2,1,2,3
74,96,24,96,3,3,1,2,1,2,1
64,78,9,98,2,2,3,1,1,1,3
64,69,21,63,3,1,0,2,1,2,3
63,76,17,79,2,2,1,1,3,1,2
66,89,15,73,3,1,2,1,1,3,2
67,64,28,77,2,2,1,3,1,2,3
64,71,16,77,3,1,4,2,2,1,2
62,62,15,96,1,3,0,2,1,1,3
71,93,24,56,2,3,4,1,3,1,1
63,61,19,67,3,1,1,2,3,1,3
72,87,27,88,3,2,1,1,2,2,3
71,97,23,84,2,3,1,3,1,1,3
61,69,7,82,1,2,1,2,3,1,3
71,88,17,100,2,3,1,1,3,2,3
69,99,17,67,2,2,2,2,3,1,2
61,69,4,99,2,3,0,2,1,2,2
68,64,35,85,2,1,2,2,1,3,2
67,66,23,82,2,3,1,2,1,3,3
70,88,21,58,3,1,3,3,2,2,2
69,89,27,62,2,2,0,1,1,2,2
72,87,34,69,2,1,3,1,2,3,2
66,73,25,73,2,1,1,2,1,2,3
67,67,26,75,2,2,2,2,1,2,3
70,83,21,95,2,2,4,3,1,3,2
68,79,19,55,2,3,3,2,3,2,2
68,89,17,62,1,2,2,2,2,3,3
65,78,15,57,2,3,2,2,1,3,1
63,74,16,87,2,1,0,1,2,2,3
62,72,12,99,1,1,0,1,2,3,3
66,68,20,95,2,3,0,1,1,2,3
62,71,10,86,2,3,1,2,3,2,1
61,64,21,51,1,3,0,3,2,1,1
63,74,20,67,1,2,0,2,2,3,1
64,67,17,83,3,1,3,1,1,3,3
74,90,38,60,3,2,2,1,2,1,2
70,73,28,73,1,2,2,3,3,2,3
68,89,21,76,1,2,3,3,1,2,3
69,83,16,95,2,3,2,1,2,2,2
62,61,12,81,2,2,2,3,2,2,2
71,90,23,62,3,2,3,2,3,2,3
69,94,26,53,3,1,0,1,1,1,2
68,67,26,81,1,3,4,1,2,3,2
65,73,28,63,1,2,0,1,1,1,3
65,67,15,94,2,3,1,2,1,3,3
65,84,23,56,1,1,1,2,1,1,3
72,88,24,71,3,3,2,3,1,2,1
63,73,17,59,2,1,2,1,1,3,1
68,82,15,90,2,3,2,3,1,3,3
72,88,30,68,2,2,1,2,2,1,3
66,77,21,59,2,1,3,1,1,2,3
71,94,24,86,1,2,2,1,2,3,2
67,91,15,91,2,1,0,2,2,1,3
61,63,13,73,2,2,2,1,3,1,1
70,85,17,69,3,3,4,1,1,2,2
64,82,14,83,2,2,0,2,1,2,1
68,98,20,83,1,3,0,1,1,2,2
70,95,10,64,3,2,4,1,3,3,3
65,76,13,97,1,2,4,1,2,3,2
67,72,24,61,3,3,3,1,1,2,2
65,69,24,69,2,1,0,1,2,2,2
65,81,18,64,1,2,1,2,1,2,3
65,65,14,97,2,3,3,1,1,1,3
66,82,14,91,3,1,1,1,1,3,1
62,60,18,91,2,3,2,1,1,1,1
63,73,24,50,2,2,1,1,1,1,1
63,69,26,84,1,1,0,2,1,2,2
70,99,17,62,2,2,3,2,1,2,2
67,89,13,98,1,3,0,2,1,2,1
66,74,22,77,3,3,0,3,1,1,1
63,64,15,78,3,2,2,1,1,2,3
66,81,17,68,3,1,1,1,2,3,3
67,69,28,77,1,2,3,2,2,2,2
68,81,25,87,2,2,1,1,3,1,1
67,93,21,78,1,3,1,2,1,1,2
66,85,12,82,2,3,1,3,1,2,2
71,85,21,74,3,3,2,2,1,2,2
69,82,26,86,2,2,0,1,3,2,2
72,97,18,95,3,1,1,2,3,3,3
70,97,28,53,3,1,0,1,2,1,1
68,81,28,55,2,2,2,2,1,2,2
68,72,30,84,2,2,1,1,1,2,3
67,78,22,69,1,3,2,1,1,3,1
62,67,24,64,2,2,1,1,2,1,3
67,85,28,59,2,1,1,1,3,1,2
69,80,23,79,3,2,1,2,3,2,1
64,64,17,67,2,3,3,1,2,2,1
66,68,17,75,2,3,2,1,2,2,3
69,79,21,98,3,1,2,1,1,3,3
70,96,12,88,3,3,0,2,2,3,3
69,83,19,90,3,2,3,1,2,1,3
72,87,27,56,2,2,3,2,3,2,2
61,74,7,66,2,2,1,1,1,1,3
68,83,29,55,2,2,2,1,1,3,1
68,78,27,98,2,2,1,2,1,1,3
66,86,17,84,1,2,0,2,1,3,2
65,62,23,51,2,2,5,3,2,2,1
66,80,20,74,3,1,2,1,2,2,1
67,72,27,63,2,2,1,3,2,2,1
68,73,26,77,2,3,0,2,2,2,3
67,98,12,59,1,2,1,3,3,1,2
63,67,24,53,1,2,0,2,2,2,3
64,72,19,66,2,1,0,2,3,2,2
66,80,20,65,2,1,1,2,2,3,3
69,95,16,86,3,2,0,1,1,2,3
70,77,30,74,2,1,3,3,3,2,2
72,90,26,65,2,2,3,2,1,3,3
63,72,12,54,2,2,3,1,3,1,3
68,76,18,83,3,3,1,3,1,2,2
67,74,23,57,2,3,1,3,2,1,2
69,93,21,64,2,1,2,1,3,2,3
65,62,28,64,2,2,1,1,3,3,1
69,72,25,73,3,1,4,2,2,3,2
71,87,26,98,2,2,0,2,2,3,1
67,83,22,66,2,1,2,2,1,2,2
64,77,12,64,1,2,2,3,2,1,3
68,82,19,58,3,2,2,2,2,1,3
67,68,26,70,3,1,1,1,2,2,3
62,77,20,59,1,1,1,3,1,1,1
68,80,23,57,3,2,2,2,3,1,1
72,96,18,93,2,2,0,2,2,2,3
61,70,14,53,2,3,0,2,1,1,1
67,95,19,86,1,1,0,3,1,2,1
70,86,22,60,3,2,0,3,3,3,2
59,61,16,51,1,2,1,1,1,1,2
70,89,19,90,3,2,0,1,2,3,1
60,61,14,85,1,2,1,1,1,3,2
74,100,27,67,3,2,1,3,2,2,2
68,95,18,54,1,3,0,2,2,3,1
67,72,29,68,2,2,0,1,2,1,3
67,70,29,59,2,1,2,2,3,3,2
63,74,14,76,2,2,1,1,1,3,2
62,75,7,98,2,2,1,1,2,1,3
64,73,11,68,3,1,3,1,2,3,2
68,85,12,78,2,2,3,2,2,3,2
65,67,28,60,2,2,0,2,1,3,3
71,94,21,90,2,1,1,2,3,1,3
68,92,22,52,2,2,1,2,3,1,1
62,79,7,85,1,3,0,2,1,2,1
68,94,13,70,3,3,1,2,1,2,1
68,70,25,79,2,2,3,3,1,1,2
67,61,22,80,3,2,3,2,3,3,2
67,85,19,86,2,2,0,1,2,2,3
70,78,23,60,3,3,2,3,1,2,3
69,83,30,77,1,2,0,1,1,2,2
70,96,19,71,1,2,2,1,3,2,3
69,99,20,64,2,1,1,3,1,1,3
70,85,21,75,3,2,1,3,1,1,3
59,63,7,97,1,2,1,1,1,2,2
64,66,24,64,2,2,0,2,1,2,2
72,89,19,94,3,3,0,3,2,2,2
70,77,23,94,1,3,0,3,3,2,3
63,78,16,62,1,3,0,3,1,2,1
66,72,20,80,3,2,1,1,2,2,1
72,84,24,93,3,3,3,3,1,2,2
71,85,25,68,3,3,1,3,3,2,1
62,67,15,83,1,2,3,2,1,1,3
62,63,17,59,2,2,1,1,3,2,3
64,73,17,58,2,1,4,2,2,2,3
65,69,9,92,3,3,2,1,3,2,2
68,96,18,52,3,1,1,1,2,1,2
67,62,24,90,3,2,0,3,2,1,3
61,67,12,65,2,2,1,3,1,1,2
68,82,26,74,1,1,2,2,1,3,1
68,79,23,77,2,3,1,1,1,2,2
62,62,16,88,2,2,1,1,1,2,2
62,60,19,94,2,1,1,1,1,3,2
74,100,30,90,3,3,0,2,1,1,3
68,86,24,79,2,2,0,1,1,2,2
66,75,20,67,1,3,1,3,2,2,3
65,71,20,52,3,2,1,2,1,3,2
66,74,17,62,2,2,2,3,1,2,3
67,86,7,68,3,2,5,1,3,2,3
76,95,32,66,2,2,5,3,2,3,1
66,67,21,55,1,3,2,3,1,3,3
68,94,22,53,1,1,1,2,2,3,2
63,65,20,71,3,2,2,1,2,1,2
65,69,16,54,2,3,4,1,2,2,3
63,61,19,64,3,2,3,1,1,2,3
59,66,10,74,2,2,2,1,1,1,1
74,97,34,60,2,2,2,2,1,2,2
62,78,13,54,2,1,2,1,2,1,3
59,63,14,72,1,1,3,1,1,2,3
71,98,17,72,2,3,0,1,1,3,3
73,95,28,96,2,2,1,2,3,2,2
68,90,20,56,3,2,0,1,1,2,3
68,97,13,81,2,2,3,1,1,2,2
66,69,28,66,2,2,0,1,2,2,3
69,93,24,56,1,3,1,1,2,2,2
70,88,23,70,2,2,2,2,1,2,2
74,95,24,71,2,3,1,2,1,3,3
75,92,34,68,3,2,0,2,2,1,3
71,74,33,88,2,2,2,2,2,2,2
71,91,16,92,3,3,2,1,1,1,3
65,70,30,57,2,2,1,1,2,2,1
65,73,22,58,1,2,1,2,3,3,3
65,64,23,71,2,3,2,2,3,1,1
67,97,10,66,2,2,2,1,3,2,2
67,81,15,100,2,2,1,1,3,2,2
71,76,25,59,3,3,4,2,2,2,2
72,98,26,88,3,1,1,2,2,1,2
62,73,8,80,2,3,0,1,2,1,2
70,91,20,82,3,1,0,2,2,2,2
72,94,27,63,2,3,0,1,2,3,2
64,77,19,55,1,2,0,2,2,2,3
66,75,24,77,3,1,1,1,2,3,1
69,90,22,81,1,2,0,2,1,2,2
71,97,22,98,3,2,0,2,2,3,1
68,90,18,84,2,1,2,1,1,3,3
63,69,13,72,2,2,2,3,1,1,3
71,96,13,100,2,3,4,2,1,2,1
66,83,20,58,1,3,0,1,1,2,2
68,93,19,81,1,1,2,3,2,2,3
61,68,17,63,2,2,0,1,1,2,2
71,91,18,96,1,3,2,1,3,2,3
70,84,26,71,2,3,0,2,1,2,2
66,96,18,57,3,1,1,1,1,1,1
61,67,12,57,3,2,0,1,2,1,3
67,77,24,82,3,1,1,2,1,1,2
72,93,19,68,3,2,1,3,3,2,3
65,61,20,68,3,3,1,3,1,2,3
68,64,30,81,3,2,3,2,2,1,1
70,100,20,61,1,2,3,2,2,3,3
63,71,22,57,2,1,1,1,1,2,1
69,99,13,83,3,1,1,2,3,2,2
62,67,19,50,2,1,0,3,1,2,3
71,74,24,95,3,3,1,3,3,3,2
64,90,11,59,1,1,1,1,1,1,3
69,86,21,72,3,2,0,3,1,2,3
71,83,21,61,2,3,2,1,3,3,3
63,81,20,61,1,2,0,1,1,1,3
72,94,26,92,1,3,1,1,1,1,2
66,69,22,79,2,2,1,1,2,2,3
69,78,29,66,3,2,2,1,1,2,2
60,66,14,63,2,2,0,1,1,1,3
68,84,21,61,3,3,1,2,1,1,1
65,70,21,78,2,3,3,2,2,2,2
67,73,14,87,3,2,2,2,2,3,3
66,79,26,63,2,1,0,1,1,2,3
68,61,34,67,2,2,1,3,3,3,2
63,64,20,86,1,2,0,1,1,2,1
73,87,23,87,3,3,1,2,2,2,3
66,77,21,60,2,2,1,2,2,2,2
67,95,16,69,1,2,2,1,2,1,2
66,88,9,93,1,2,2,2,3,1,2
60,60,16,87,2,1,0,1,1,1,3
67,85,12,58,3,3,1,1,3,1,3
67,64,30,69,2,2,3,3,1,2,1
70,91,19,99,2,2,0,2,1,3,2
69,100,18,76,3,1,1,1,1,1,3
68,81,25,86,2,1,1,1,3,2,1
67,87,13,55,3,1,1,3,1,3,3
63,69,15,92,2,3,0,1,2,1,2
70,78,20,80,3,2,2,3,2,3,3
71,94,26,59,1,2,4,1,1,3,2
67,67,23,69,3,3,1,3,1,1,2
64,71,21,54,2,2,1,2,1,3,2
66,78,20,89,1,2,0,2,2,3,2
70,88,22,87,2,2,1,1,3,1,2
65,75,21,75,2,1,1,2,1,3,1
68,97,14,73,1,2,2,2,2,2,3
65,64,20,73,2,1,3,2,3,3,1
65,75,14,52,3,2,3,2,3,2,2
69,88,20,68,2,2,0,1,2,2,3
63,69,17,56,2,2,1,2,1,2,2
70,86,35,59,1,2,2,1,2,2,3
64,67,20,98,1,1,1,2,2,2,2
62,62,12,63,2,3,1,3,1,3,2
73,97,23,94,3,1,2,1,1,3,3
72,82,30,71,2,3,3,1,3,2,2
68,92,16,76,2,2,0,3,3,3,2
62,73,11,58,2,3,0,2,2,2,3
62,80,12,75,2,1,1,1,1,2,1
72,98,17,68,3,3,2,2,1,2,3
67,90,18,52,1,3,2,2,1,3,1
68,89,20,70,3,2,1,1,1,1,3
65,62,24,91,1,3,2,2,1,2,2
79,82,16,56,2,2,0,3,1,1,1
66,79,18,51,3,1,2,2,1,3,3
68,97,20,56,2,2,1,1,1,1,2
65,70,21,84,1,1,1,3,3,2,3
67,71,21,90,2,3,3,1,1,2,2
67,76,23,52,2,3,3,2,2,1,2
68,65,22,81,2,2,5,2,2,3,3
72,94,23,76,2,3,3,2,1,1,3
65,82,11,63,3,2,1,2,1,3,2
65,94,20,69,1,2,0,1,1,1,3
70,93,23,97,2,2,1,2,2,1,3
68,82,16,81,2,3,1,2,2,2,2
63,63,16,79,2,2,2,1,2,2,3
68,97,17,61,2,2,2,1,1,1,2
69,76,23,98,2,3,0,2,3,2,2
66,76,26,88,1,1,2,1,1,1,3
64,72,18,69,3,2,2,3,1,3,2
69,78,25,91,3,1,3,1,1,2,1
62,70,21,61,1,2,1,1,1,2,2
65,75,19,61,2,3,0,2,1,3,1
70,92,19,90,2,2,1,1,1,2,3
72,93,24,78,1,3,1,3,1,2,2
66,72,22,78,2,2,1,1,1,3,3
70,79,34,79,3,1,3,2,1,1,1
67,95,15,56,2,2,3,1,1,2,3
65,62,23,67,3,3,1,1,3,1,1
68,96,17,79,2,1,3,2,3,1,2
62,69,15,62,1,2,2,2,1,1,2
68,87,20,75,1,2,1,1,3,3,1
69,83,21,78,3,2,2,3,1,2,3
72,82,38,97,2,1,2,1,2,1,1
65,94,19,62,1,2,0,2,1,2,1
63,64,13,72,2,3,2,2,3,2,2
68,74,22,99,3,3,0,1,2,2,2
62,82,8,59,3,1,1,2,2,2,2
69,92,19,89,2,2,0,1,3,2,2
65,69,20,59,2,1,2,3,1,2,3
74,92,25,93,3,2,3,3,1,3,2
70,76,26,74,3,1,4,2,1,2,3
65,68,17,99,2,1,2,2,1,3,3
70,90,19,59,3,3,3,3,2,1,2
59,64,15,84,1,1,0,2,2,1,2
63,81,13,85,1,2,1,1,1,1,2
64,63,22,86,1,3,0,1,2,1,2
63,74,12,55,1,3,0,2,3,3,3
67,84,18,64,3,1,2,1,1,2,3
65,82,14,67,2,2,1,3,1,2,2
67,76,23,66,2,2,2,2,2,2,2
64,69,12,53,3,3,2,1,2,1,2
65,78,9,87,1,3,0,2,3,2,3
72,98,19,76,2,3,2,2,1,2,3
72,94,20,59,3,2,3,2,1,3,3
66,66,21,61,3,2,2,3,2,2,2
62,61,17,55,3,2,1,2,2,3,1
68,97,19,73,1,2,2,2,2,2,1
67,81,22,80,2,1,1,2,2,1,3
69,82,26,79,3,1,1,2,3,2,3
67,91,8,98,3,1,1,2,1,2,3
63,73,18,65,2,2,1,1,2,2,1
65,79,21,88,1,2,0,1,1,1,1
71,99,14,86,3,2,2,3,2,1,1
70,87,30,53,2,2,1,1,3,1,2
68,66,16,97,2,2,5,1,3,2,3
65,65,20,97,2,2,0,1,2,3,1
68,68,23,70,2,3,4,2,1,2,3
69,91,16,71,2,2,2,3,2,2,1
62,72,9,91,2,3,1,3,1,2,2
62,61,17,75,1,3,2,2,2,2,1
72,98,26,90,3,1,1,3,3,1,3
64,67,18,52,3,2,0,2,3,3,2
58,60,15,63,3,2,0,1,1,1,3
66,69,26,55,3,2,1,1,2,1,2
64,69,18,73,2,1,1,1,3,1,3
68,77,17,93,2,3,3,3,2,1,3
69,97,21,78,1,1,0,3,3,2,2
71,95,25,76,1,3,1,1,1,2,3
71,78,34,68,2,3,1,2,2,2,1
67,76,25,53,2,2,0,3,1,2,3
71,82,27,88,3,1,2,3,1,2,2
62,62,14,97,2,2,0,2,1,3,3
70,98,20,72,2,2,1,3,1,2,1
63,67,21,70,1,3,2,1,3,1,1
66,68,14,99,3,2,0,3,1,3,3
65,79,19,57,2,2,2,1,1,1,3
69,80,22,63,2,3,1,3,2,2,3
63,61,22,74,3,1,1,1,1,2,1
64,66,23,76,2,2,1,3,2,1,2
66,75,22,77,2,2,2,1,1,3,2
67,87,17,61,2,2,4,3,1,2,1
66,69,17,96,3,3,2,1,2,2,1
65,77,13,85,1,3,2,1,3,1,2
72,82,31,63,3,2,2,3,3,2,3
70,96,20,65,3,2,0,2,1,3,2
67,73,19,94,2,2,1,3,2,2,3
72,80,38,78,3,2,1,1,2,2,3
65,90,14,56,2,2,0,1,1,2,2
62,64,17,63,3,1,0,3,1,2,3
67,77,22,71,2,3,3,1,1,3,1
64,61,24,83,2,2,0,2,1,3,3
72,79,31,98,2,3,1,2,2,2,2
66,72,23,61,1,2,1,3,1,3,3
70,94,14,89,3,2,0,2,3,2,3
66,84,18,68,2,1,0,2,3,1,1
70,78,22,92,3,3,1,3,1,1,3
67,76,32,96,1,1,0,1,1,1,2
64,80,12,59,2,2,1,1,1,3,3
72,96,21,58,3,3,0,3,2,2,2
72,100,25,85,3,1,1,2,1,1,3
68,67,19,92,3,2,2,3,3,1,2
64,65,15,69,2,2,1,3,3,2,2
