ExScore,Attd,HrsStd,PrevSco,ParInv,Acc2Rs,TutSes,FamInc,ParEdLev,MotLev,PerInf
73,96,27,71,Medium,Medium,2,Medium,College,Medium,Neutral
69,94,18,70,Medium,Medium,2,Medium,College,Medium,Negative
72,97,21,80,Medium,Medium,2,Medium,College,Low,Positive
66,74,18,85,Medium,Medium,4,Medium,College,Medium,Negative
70,89,20,51,Medium,Medium,3,Medium,Postgraduate,Medium,Positive
73,78,29,80,Medium,High,2,Medium,Postgraduate,Medium,Positive
68,86,12,76,High,Medium,2,High,Postgraduate,Low,Positive
66,74,15,80,Medium,High,2,High,Postgraduate,Medium,Negative
67,73,28,54,Low,Medium,4,Medium,High School,Medium,Neutral
67,77,26,53,Medium,Low,3,Medium,High School,High,Positive
62,66,18,59,Medium,High,0,Low,High School,Medium,Positive
72,93,25,93,Low,Medium,2,Medium,College,Medium,Positive
65,74,22,68,Low,High,0,Medium,High School,Medium,Positive
69,76,29,72,Medium,Low,1,High,High School,Medium,Positive
69,96,20,70,Medium,High,2,Low,High School,Medium,Positive
69,80,26,86,High,Medium,0,Low,College,Medium,Positive
69,82,36,63,Low,Low,0,Medium,High School,Medium,Positive
69,98,24,53,Low,Medium,1,Medium,High School,Medium,Neutral
70,95,20,69,Medium,High,0,Medium,High School,Low,Neutral
67,67,24,86,High,Low,6,Low,Postgraduate,Medium,Positive
69,79,18,96,Medium,High,3,Medium,Postgraduate,Medium,Positive
75,99,34,53,Medium,Medium,0,Medium,College,Medium,Neutral
66,75,21,91,Low,Medium,2,Low,High School,Medium,Neutral
63,75,18,53,Medium,Low,0,High,High School,Medium,Neutral
64,68,15,67,Medium,Medium,3,Medium,Postgraduate,Medium,Negative
66,65,27,51,Medium,Medium,2,High,Postgraduate,Medium,Positive
72,90,25,96,Medium,Medium,1,Medium,College,Medium,Positive
71,91,17,85,Medium,High,3,Medium,College,High,Neutral
70,99,23,68,Low,Medium,0,High,High School,Medium,Positive
67,91,11,69,High,Medium,2,Low,College,Medium,Positive
65,70,21,82,Medium,Low,0,High,High School,High,Positive
65,62,23,54,High,High,3,Low,High School,Low,Neutral
73,99,30,57,Medium,Medium,0,Low,Postgraduate,Medium,Neutral
66,74,15,92,Medium,Medium,1,Medium,Postgraduate,Low,Positive
62,72,12,60,Low,Medium,0,Low,Postgraduate,High,Neutral
71,96,15,86,Medium,High,2,High,High School,Medium,Positive
66,83,12,61,Medium,High,3,High,High School,Medium,Neutral
65,69,28,54,High,High,1,Low,College,Low,Neutral
75,96,29,95,Medium,High,0,High,High School,Medium,Positive
74,100,22,95,High,Medium,2,Low,College,Medium,Positive
65,63,27,80,Medium,Low,1,Medium,High School,High,Neutral
71,94,21,73,Medium,Medium,2,Low,Postgraduate,Low,Positive
65,76,19,78,High,Low,1,Low,Postgraduate,Low,Negative
65,81,18,70,Medium,Low,0,Low,College,High,Neutral
67,97,18,88,Medium,Low,0,Low,High School,Medium,Neutral
67,99,11,88,Medium,Low,2,Low,High School,Medium,Neutral
66,70,22,91,Medium,Medium,2,Medium,High School,Medium,Positive
67,69,20,76,High,Medium,1,Medium,High School,High,Positive
66,63,24,90,Medium,Medium,2,Low,Postgraduate,Medium,Neutral
65,82,21,58,Low,High,0,Medium,High School,Medium,Negative
59,61,19,52,High,Medium,1,Low,High School,Low,Neutral
69,76,15,82,High,High,4,Low,High School,Medium,Positive
63,63,20,55,Medium,Medium,2,Low,High School,High,Negative
65,76,24,78,Low,Medium,1,Medium,High School,High,Neutral
61,62,13,86,Medium,Low,2,Low,High School,High,Neutral
68,93,21,70,Low,Medium,0,Medium,Postgraduate,Medium,Neutral
65,68,21,52,Medium,High,3,Low,College,Medium,Neutral
69,95,16,52,Medium,High,0,Low,Postgraduate,Medium,Positive
72,90,21,95,Low,Medium,2,High,College,High,Neutral
59,69,13,53,Medium,Low,2,Medium,High School,High,Negative
63,63,22,87,Medium,Medium,0,High,College,Low,Negative
69,89,15,96,Medium,Medium,3,Low,High School,High,Negative
67,76,26,95,Low,Low,1,Low,Postgraduate,High,Neutral
70,91,34,95,Low,Medium,1,Medium,College,Medium,Negative
67,78,15,94,Medium,High,0,Low,Postgraduate,High,Positive
66,74,23,76,Medium,Medium,1,Low,College,Medium,Positive
68,78,16,78,Medium,Medium,5,High,High School,Medium,Positive
71,90,26,81,Low,High,1,Low,Postgraduate,Medium,Neutral
69,96,12,95,High,Medium,3,Medium,High School,Medium,Neutral
66,81,15,89,Medium,Medium,0,Low,Postgraduate,High,Negative
66,61,19,84,Medium,High,2,Medium,High School,High,Positive
67,79,14,81,High,Medium,3,High,High School,High,Negative
74,95,25,96,High,Medium,1,Medium,Postgraduate,Low,Neutral
66,74,15,60,High,High,3,Low,High School,Low,Positive
72,97,23,60,Medium,High,1,Medium,College,Medium,Neutral
69,85,18,99,High,Low,0,Low,College,High,Neutral
68,97,19,78,Low,High,0,Medium,High School,Medium,Negative
71,90,21,74,Medium,High,4,Low,High School,Medium,Neutral
61,64,15,93,Medium,Medium,0,Low,High School,Medium,Negative
65,69,21,92,Medium,Medium,2,Low,High School,Low,Neutral
71,76,29,59,Medium,High,4,Low,Postgraduate,Medium,Neutral
59,67,15,59,Low,Medium,0,Low,High School,Low,Neutral
71,80,27,90,High,Medium,1,Medium,Postgraduate,Low,Neutral
72,79,29,89,Medium,High,0,High,Postgraduate,Medium,Neutral
71,98,15,61,High,High,1,Low,College,Medium,Positive
61,77,11,92,Low,Low,0,Low,High School,Low,Neutral
67,91,22,74,Medium,Medium,1,Medium,College,Medium,Negative
67,98,17,73,Medium,Medium,0,Low,College,Low,Negative
74,95,31,99,Medium,Medium,1,Medium,High School,Medium,Neutral
66,68,20,76,High,High,2,Medium,High School,Low,Neutral
63,80,15,57,Medium,Medium,1,Low,High School,Low,Negative
63,74,13,64,Medium,Medium,4,High,High School,Low,Neutral
68,76,27,67,High,High,1,Low,High School,Medium,Positive
65,74,17,98,Medium,Low,1,High,High School,Low,Neutral
66,93,20,63,Medium,Low,0,Low,High School,Medium,Negative
67,81,17,87,Medium,Medium,0,Low,College,High,Neutral
70,99,20,64,Medium,Low,0,Medium,High School,High,Positive
65,62,20,85,Low,Medium,5,Low,High School,High,Neutral
68,80,24,60,Medium,Medium,1,High,High School,Medium,Positive
70,91,24,62,Medium,High,3,Low,College,Low,Negative
66,66,19,99,High,Low,1,Medium,College,Medium,Positive
69,84,20,68,High,Medium,0,Low,Postgraduate,Medium,Positive
65,70,18,86,Medium,Medium,1,High,High School,Medium,Positive
68,95,11,92,Medium,Medium,2,Medium,Postgraduate,Medium,Neutral
65,73,22,67,Low,Medium,3,High,High School,Medium,Positive
70,73,31,68,Medium,High,1,Medium,High School,High,Positive
65,84,15,89,Low,Low,1,Low,High School,High,Neutral
67,67,15,80,High,Medium,3,Medium,College,High,Neutral
64,71,15,68,High,Low,5,Low,College,Low,Positive
68,77,24,87,Medium,Medium,2,Low,Postgraduate,High,Positive
70,74,23,93,Medium,High,4,High,High School,Medium,Neutral
64,81,19,62,Low,High,1,Medium,High School,Medium,Negative
67,84,14,51,High,Medium,4,High,High School,Low,Neutral
68,83,21,64,High,High,2,Medium,High School,Medium,Neutral
67,86,11,84,Medium,Medium,5,Low,High School,Medium,Neutral
66,72,21,96,Medium,Low,4,High,College,Low,Positive
66,65,25,93,Medium,High,2,Medium,College,Low,Negative
66,90,12,61,Medium,Low,2,Low,High School,Medium,Positive
67,94,11,94,Low,Low,2,Low,College,Medium,Positive
69,70,29,91,Medium,Medium,2,Low,College,Low,Positive
65,76,16,87,Low,Medium,3,Low,College,Medium,Neutral
68,80,27,84,Low,Low,4,Low,College,Low,Positive
67,81,19,90,Low,High,2,Low,High School,Medium,Neutral
69,86,19,93,Medium,Medium,1,Low,College,Low,Positive
64,62,23,91,Medium,Medium,3,High,High School,High,Neutral
67,89,15,56,Medium,Medium,2,Medium,College,Low,Positive
67,62,21,86,High,Medium,2,Medium,High School,Medium,Positive
67,79,18,92,Medium,High,1,Low,College,Low,Neutral
67,93,12,59,Medium,High,2,Low,High School,Medium,Positive
68,78,22,61,Medium,High,2,Low,College,Low,Neutral
65,66,18,89,Medium,Medium,4,Low,High School,High,Positive
70,99,19,67,Low,High,3,High,College,Low,Neutral
68,96,13,70,Medium,Medium,1,Low,College,Medium,Neutral
72,91,30,69,High,Low,2,Medium,High School,Medium,Negative
67,76,25,61,Medium,High,1,Medium,Postgraduate,Medium,Neutral
66,67,26,97,High,Low,2,Medium,High School,Medium,Neutral
68,98,18,90,Low,Low,0,High,High School,Low,Positive
75,94,32,55,Medium,High,4,Medium,High School,High,Positive
66,74,20,69,High,Low,1,Medium,College,High,Positive
67,73,16,71,High,High,0,Low,Postgraduate,Medium,Positive
71,99,23,50,High,High,1,High,High School,Medium,Neutral
68,81,27,94,Low,High,0,Low,College,Low,Neutral
65,66,20,93,Medium,Medium,2,Low,High School,Medium,Neutral
67,69,28,93,Low,High,0,High,College,Low,Negative
66,79,26,90,Low,High,0,High,College,Low,Negative
60,62,14,87,Low,Medium,1,Medium,High School,Medium,Positive
64,79,16,82,Medium,Medium,2,Low,Postgraduate,Low,Neutral
64,91,4,86,Medium,Medium,3,Low,College,Low,Neutral
66,74,19,82,Medium,High,2,Low,High School,High,Neutral
72,99,11,89,High,Medium,3,Low,College,High,Positive
60,67,17,62,Low,Low,0,Low,High School,Medium,Positive
69,84,18,98,Low,High,3,Medium,High School,Low,Positive
62,64,18,51,Medium,Medium,2,Low,High School,Medium,Positive
70,89,17,82,Medium,Medium,3,Medium,College,Medium,Positive
65,100,13,54,Low,Low,3,Low,High School,Low,Positive
77,93,34,93,High,Medium,2,Low,High School,High,Neutral
71,82,31,98,Medium,High,0,Low,High School,Medium,Neutral
66,79,13,70,Medium,High,4,Low,High School,High,Positive
74,93,29,93,Medium,Medium,2,Low,Postgraduate,Medium,Positive
70,97,18,67,Medium,High,1,Medium,High School,Medium,Neutral
69,100,21,58,Medium,Medium,2,Medium,High School,Medium,Neutral
64,76,20,64,Medium,Medium,2,Low,College,Low,Negative
69,100,16,65,Medium,Medium,1,High,College,High,Positive
68,66,26,82,High,High,1,Low,High School,Medium,Neutral
63,70,21,90,Medium,Low,1,Low,High School,Medium,Neutral
61,64,17,60,Medium,Medium,1,Medium,High School,Medium,Positive
61,71,12,54,Medium,Medium,0,Low,College,Medium,Positive
65,91,15,61,Medium,Low,0,Low,High School,Medium,Neutral
65,94,10,65,Medium,High,3,Low,High School,Medium,Negative
69,91,20,64,High,Medium,0,High,High School,High,Positive
69,85,13,61,High,High,3,Medium,High School,High,Positive
65,81,18,73,Low,Medium,1,High,High School,Medium,Negative
72,88,28,93,Low,High,3,Low,Postgraduate,Medium,Negative
69,76,27,55,High,High,3,Low,High School,Medium,Neutral
71,94,20,93,High,Medium,1,Medium,College,Low,Neutral
67,87,19,75,Medium,Medium,2,Low,High School,Medium,Negative
72,88,31,83,Medium,High,0,Low,High School,Medium,Neutral
70,81,23,91,High,High,0,High,High School,Low,Positive
68,95,18,65,Low,Medium,1,Low,High School,High,Negative
66,70,11,98,Medium,Medium,3,High,Postgraduate,Medium,Neutral
68,75,22,54,Medium,High,4,Low,High School,Low,Positive
71,91,25,76,High,Low,1,Low,College,Low,Positive
70,96,22,70,Medium,High,2,Medium,College,Medium,Negative
65,74,18,72,Medium,High,1,Low,College,High,Negative
70,75,19,96,High,High,2,Medium,High School,Medium,Positive
65,96,5,72,Medium,Low,3,Medium,High School,Low,Negative
68,79,19,85,High,High,0,Medium,High School,Medium,Positive
69,81,26,98,High,Medium,1,Medium,High School,Low,Neutral
66,73,16,75,Medium,Medium,3,Medium,High School,High,Positive
62,71,20,70,Low,Medium,0,Medium,High School,Medium,Neutral
70,86,15,99,Medium,High,2,Medium,High School,High,Neutral
65,65,22,91,High,Low,2,High,College,Medium,Negative
71,95,19,97,Low,High,0,Medium,Postgraduate,Low,Neutral
68,91,14,70,Medium,High,2,Low,Postgraduate,Medium,Neutral
65,68,28,85,Low,Low,0,Medium,Postgraduate,Medium,Negative
70,88,26,62,Low,High,1,High,High School,High,Positive
69,84,16,93,Medium,High,0,High,High School,Medium,Positive
66,67,23,97,Medium,Low,1,Medium,College,Medium,Positive
67,76,24,55,High,Medium,2,Low,High School,Low,Positive
63,88,10,60,Low,Medium,1,Low,High School,Medium,Positive
70,86,26,82,Low,High,2,Low,High School,Medium,Positive
65,81,17,64,High,Medium,0,High,High School,Medium,Positive
70,91,18,82,Medium,High,3,Medium,High School,Medium,Positive
74,90,36,68,Medium,High,1,Low,High School,Low,Positive
68,91,18,73,High,Medium,0,Low,College,Low,Negative
64,73,7,75,Medium,Medium,1,High,College,Medium,Positive
73,95,28,67,High,Medium,2,Medium,High School,Low,Neutral
66,85,12,54,Medium,Medium,4,Low,College,Medium,Positive
65,93,14,75,Medium,Low,0,Medium,High School,Low,Negative
66,82,18,89,High,Low,0,Medium,College,High,Positive
67,69,28,98,Medium,Low,0,Medium,High School,Medium,Positive
67,82,25,54,Medium,High,0,Medium,High School,Medium,Neutral
69,88,22,63,Medium,Low,3,Low,Postgraduate,Low,Positive
69,79,16,91,Medium,Medium,4,High,Postgraduate,Medium,Positive
68,93,21,67,Medium,Low,2,Low,College,High,Neutral
64,87,20,56,Low,Low,1,High,College,Medium,Negative
70,87,26,81,Medium,Medium,1,High,High School,Medium,Negative
67,69,26,95,Medium,Medium,1,Low,Postgraduate,Medium,Negative
68,99,23,59,Low,Low,1,Medium,High School,Medium,Positive
67,94,18,51,Medium,Medium,0,High,College,Medium,Positive
73,92,24,94,High,Medium,1,Medium,Postgraduate,Low,Neutral
65,73,19,85,Medium,Medium,1,Medium,High School,Medium,Neutral
69,81,14,90,Medium,High,3,High,Postgraduate,Medium,Neutral
63,65,18,53,Medium,Medium,1,Medium,Postgraduate,Medium,Positive
68,82,21,95,Medium,Medium,3,Low,High School,Medium,Positive
64,66,25,71,Medium,High,0,Medium,High School,High,Negative
68,82,19,95,Low,High,2,Low,Postgraduate,Medium,Neutral
66,86,13,53,Medium,High,2,Low,High School,Medium,Positive
65,76,20,94,Medium,Medium,2,Low,High School,Low,Neutral
69,80,21,84,Medium,Medium,4,Low,Postgraduate,Low,Neutral
69,95,21,78,Low,Medium,2,Low,High School,High,Neutral
64,64,26,53,Low,High,2,Low,College,Medium,Negative
74,92,26,84,High,High,0,Medium,Postgraduate,High,Neutral
64,67,16,80,High,Medium,1,Low,High School,Medium,Neutral
63,61,16,86,Medium,Low,3,Medium,High School,Medium,Positive
64,67,14,86,High,Medium,0,High,College,Medium,Positive
71,91,24,72,Medium,Medium,3,Medium,High School,Medium,Neutral
68,76,29,60,Low,High,2,Medium,High School,Medium,Negative
72,95,18,96,Medium,Medium,4,Medium,College,Low,Negative
67,81,19,96,Medium,Low,1,Low,Postgraduate,High,Negative
64,61,29,61,Medium,High,0,Low,High School,Medium,Negative
70,89,23,82,Medium,Low,2,High,College,Medium,Positive
65,64,23,60,High,Medium,2,Medium,College,Low,Negative
69,92,13,93,High,Medium,2,High,College,High,Negative
65,67,24,55,High,Medium,2,Low,College,High,Positive
66,74,14,100,High,Medium,1,Low,College,Medium,Neutral
67,90,13,81,High,Medium,0,Medium,High School,Medium,Positive
68,98,18,51,Medium,Low,1,High,College,Medium,Neutral
65,75,16,94,Medium,Medium,0,Medium,High School,Medium,Positive
68,93,19,84,Medium,Medium,0,Medium,College,High,Neutral
63,68,11,85,Medium,High,2,Medium,College,High,Negative
71,92,26,64,Medium,Medium,1,Medium,High School,Medium,Positive
71,86,27,67,High,Medium,1,Low,College,Medium,Positive
65,68,8,96,High,Medium,2,Low,Postgraduate,Medium,Positive
65,72,26,82,Medium,Low,2,Medium,Postgraduate,Medium,Negative
61,65,15,51,Medium,Low,1,High,High School,Medium,Positive
68,75,25,66,High,High,0,Low,High School,Low,Negative
65,68,20,80,Low,Medium,4,Low,College,Low,Neutral
66,86,20,57,Low,Medium,0,Medium,High School,Medium,Positive
69,100,19,55,High,Low,2,Low,High School,Low,Positive
65,60,27,53,High,High,3,Low,High School,Low,Positive
65,82,13,82,Medium,High,1,Low,High School,Medium,Positive
70,83,24,66,High,Medium,2,Medium,Postgraduate,High,Positive
70,97,27,69,Medium,Medium,1,Low,High School,Medium,Neutral
67,80,24,53,Medium,Medium,2,Low,High School,Medium,Positive
75,82,34,87,Medium,High,3,Low,High School,High,Positive
65,79,17,88,Low,Low,3,Medium,High School,Low,Neutral
66,71,26,91,Medium,Medium,2,Low,High School,Medium,Neutral
62,62,20,79,Low,Medium,2,Low,High School,High,Positive
66,82,18,75,Medium,Medium,0,Low,College,Medium,Negative
64,81,17,53,High,Low,0,Medium,High School,High,Neutral
60,65,12,65,Low,Medium,2,Medium,High School,Medium,Neutral
70,97,17,84,Medium,Medium,3,Low,Postgraduate,Medium,Neutral
72,96,24,96,Medium,Medium,2,Low,College,Medium,Positive
67,68,28,63,High,Medium,0,Low,College,Medium,Negative
67,74,21,83,Medium,High,1,High,High School,Low,Neutral
72,85,28,74,Medium,Medium,1,Medium,Postgraduate,Medium,Positive
63,64,12,81,High,High,1,High,High School,Medium,Neutral
60,74,17,50,Low,Medium,0,Low,High School,Medium,Negative
65,70,18,56,Medium,Medium,1,High,High School,Medium,Neutral
72,97,19,61,High,Medium,2,Medium,Postgraduate,High,Neutral
70,94,21,95,Medium,High,0,Medium,High School,Low,Negative
71,83,24,52,High,Medium,1,Medium,College,High,Positive
66,81,17,78,Low,Medium,1,Low,College,Low,Positive
72,97,21,96,Low,Medium,2,Low,College,High,Positive
73,97,20,83,Low,Medium,3,Medium,Postgraduate,High,Positive
71,99,14,74,High,Medium,2,Medium,College,Medium,Neutral
64,65,19,69,High,Low,4,Low,College,Medium,Neutral
66,66,19,81,Medium,High,1,High,College,Medium,Positive
69,87,19,74,Medium,Medium,1,High,College,High,Positive
66,82,20,85,Low,Medium,1,Medium,Postgraduate,Low,Neutral
63,61,20,81,Medium,High,0,High,High School,Medium,Neutral
62,62,17,78,Medium,Medium,0,Medium,High School,Medium,Negative
98,96,28,98,High,Low,1,High,High School,High,Positive
71,95,13,92,High,High,1,Medium,College,Low,Positive
66,74,16,80,High,Medium,0,Low,Postgraduate,Medium,Positive
75,96,37,77,Medium,Medium,2,Medium,High School,Medium,Positive
68,84,14,86,High,Medium,1,Low,High School,High,Positive
69,92,12,90,High,Medium,2,Medium,High School,Medium,Negative
68,77,24,65,Medium,Low,2,Medium,High School,High,Positive
60,65,8,83,Medium,Medium,3,Medium,High School,Low,Negative
64,77,19,57,Medium,Low,4,Medium,High School,Low,Neutral
71,78,33,72,Medium,Medium,4,Medium,High School,Medium,Positive
69,82,11,97,High,High,2,High,College,Low,Positive
60,64,8,66,Medium,Medium,1,Low,College,Medium,Positive
70,100,11,58,High,High,1,Low,College,High,Positive
66,70,25,57,Low,Medium,4,Medium,High School,Medium,Neutral
68,68,27,70,High,Medium,0,Medium,Postgraduate,High,Positive
67,81,17,61,High,Low,2,High,College,Medium,Positive
70,81,24,71,Medium,Medium,1,Medium,College,High,Neutral
69,78,28,86,High,Medium,0,Low,College,Low,Neutral
75,91,31,94,Medium,High,2,High,High School,High,Negative
65,81,19,56,Medium,Low,1,Medium,High School,Low,Positive
65,84,6,88,Medium,Medium,1,Low,Postgraduate,Medium,Positive
66,89,15,55,Medium,Low,1,Medium,Postgraduate,Medium,Positive
64,61,17,69,High,Medium,1,Medium,High School,High,Positive
66,83,18,100,Low,Medium,1,Low,High School,Medium,Negative
70,95,19,53,Medium,High,3,Low,High School,Medium,Positive
63,61,27,51,High,Low,1,Low,College,High,Positive
66,76,28,67,Low,Low,1,High,College,High,Negative
71,97,19,98,Low,Medium,1,Medium,College,Low,Positive
68,74,27,51,Medium,High,2,Medium,High School,High,Positive
68,78,22,61,Medium,Medium,2,High,High School,Medium,Positive
71,99,20,80,Low,Medium,0,Medium,Postgraduate,High,Negative
63,68,25,62,Low,Medium,1,Low,College,Low,Negative
60,63,20,53,Low,Low,1,Medium,High School,Low,Positive
73,94,32,53,Medium,High,1,Medium,High School,Medium,Neutral
68,95,11,78,Medium,Medium,4,Medium,High School,Low,Negative
70,79,17,78,High,High,2,High,High School,Medium,Positive
66,81,19,85,Medium,Medium,1,Low,High School,Medium,Neutral
72,93,23,57,High,Medium,1,High,Postgraduate,Medium,Positive
70,90,28,75,High,Low,1,Low,High School,Medium,Neutral
68,71,20,80,High,High,2,High,High School,Medium,Positive
60,61,11,61,Medium,Medium,3,Medium,Postgraduate,Medium,Neutral
68,79,25,77,High,Medium,2,Low,High School,Low,Neutral
74,94,25,85,High,High,1,Medium,College,High,Neutral
68,96,8,100,Medium,Medium,1,High,High School,High,Negative
72,98,20,80,Low,Medium,4,Medium,College,Low,Positive
69,95,10,93,Medium,High,0,Low,High School,High,Positive
98,83,16,92,Low,Medium,2,High,Postgraduate,Low,Positive
68,78,15,97,Medium,High,1,Medium,Postgraduate,Medium,Neutral
70,91,25,86,Medium,Low,0,Medium,High School,Medium,Neutral
69,90,21,61,Medium,Medium,1,High,Postgraduate,Medium,Positive
64,82,12,65,High,Low,3,Medium,High School,Low,Negative
65,63,25,89,Medium,Low,1,Medium,High School,High,Neutral
69,97,11,76,Medium,Medium,2,Medium,High School,High,Positive
67,78,22,63,Medium,Low,2,Medium,High School,High,Neutral
